StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Last Seen Flow Element ID,Last Seen Question IDs,Consent Form,S1,S2,S3,S4,HH,HL,LH,LL,CT1,CT2,CT3,CT4,PT1,PT2,PT3,PT4,PKA1,PKA2,PKA3,PKA4,Attention Check,MC_CV1,MC_CV2,MC_ID1,MC_ID2,MC_ID3,AgeGroup,Gender,PriorPurchase,Familiarity,Condition,CV_num,ID_num,CV,ID,CT,PT,PKA,CV_check,ID_check,PKA_c
11/09/2026 05:15,11/09/2026 05:18,IP Address,100,152,TRUE,11/09/2026 05:18,R_2oKOLoouMcoMKXv,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,Please confirm you have read the post before continuing.,NA,NA,5,5,5,3,5,5,4,3,4,5,5,3,Strongly agree,4,4,5,1,3,18-24,Man,Not sure / Cannot remember,3,HL,1,0,High,Low,4.5,4.25,4.25,4,3,-1.9319105691056908
11/09/2026 06:19,11/09/2026 06:22,IP Address,100,178,TRUE,11/09/2026 06:22,R_8IhLpi3VzhsJHin,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,NA,Please confirm you have read the post before continuing.,2,3,4,3,2,1,4,4,7,7,7,7,Strongly agree,7,7,1,1,1,18-24,Woman,Yes,7,LL,0,0,Low,Low,3,2.75,7,7,1,0.8180894308943092
11/09/2026 07:50,11/09/2026 07:54,IP Address,100,245,TRUE,11/09/2026 07:54,R_84hEkoZk6ae61md,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,Please confirm you have read the post before continuing.,NA,NA,NA,6,3,2,2,3,3,5,4,7,7,7,7,Strongly agree,7,5,2,3,4,25-34,Prefer not to say,Yes,5,HH,1,1,High,High,3.25,3.75,7,6,3,0.8180894308943092
11/09/2026 09:01,11/09/2026 09:06,IP Address,100,321,TRUE,11/09/2026 09:06,R_93fptFWgjV9pg93,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Several times a week,Yes,NA,NA,Please confirm you have read the post before continuing.,NA,4,5,4,3,4,5,3,3,6,7,7,6,Strongly agree,7,7,5,2,4,18-24,Prefer not to say,Yes,5,LH,0,1,Low,High,4,3.75,6.5,7,3.6666666666666665,0.3180894308943092
11/09/2026 09:57,11/09/2026 10:00,IP Address,100,182,TRUE,11/09/2026 10:00,R_5KR4vAWJFKPRL9L,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Several times a week,Yes,NA,Please confirm you have read the post before continuing.,NA,NA,2,4,5,5,4,2,2,2,7,7,7,7,Strongly agree,7,6,1,1,2,35-44,Woman,Yes,3,HL,1,0,High,Low,4,2.5,7,6.5,1.3333333333333333,0.8180894308943092
11/09/2026 10:47,11/09/2026 10:50,IP Address,100,173,TRUE,11/09/2026 10:50,R_9GBRm9LoQJoWQH2,NA,NA,NA,NA,qr,ZH-S,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,Please confirm you have read the post before continuing.,NA,NA,5,5,5,5,4,4,5,4,7,7,6,7,Strongly agree,7,7,3,3,5,25-34,Woman,No,3,HL,1,0,High,Low,5,4.25,6.75,7,3.6666666666666665,0.5680894308943092
11/09/2026 10:56,11/09/2026 11:04,IP Address,100,490,TRUE,11/09/2026 11:04,R_4PuzVMWT409RlOO,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,Please confirm you have read the post before continuing.,NA,NA,NA,3,5,4,4,4,4,4,3,7,7,7,7,Strongly agree,6,5,4,4,5,18-24,Woman,No,2,HH,1,1,High,High,4,3.75,7,5.5,4.333333333333333,0.8180894308943092
11/09/2026 12:39,11/09/2026 12:44,IP Address,100,304,TRUE,11/09/2026 12:44,R_5jl9EnA1iB9i3hn,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,Please confirm you have read the post before continuing.,NA,6,6,6,6,3,4,4,3,7,7,7,7,Strongly agree,5,4,5,3,5,18-24,Woman,Yes,2,LH,0,1,Low,High,6,3.5,7,4.5,4.333333333333333,0.8180894308943092
11/09/2026 12:48,11/09/2026 12:51,IP Address,100,186,TRUE,11/09/2026 12:51,R_3PwaCXj7nYzRGb7,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,NA,Please confirm you have read the post before continuing.,1,1,2,1,1,5,5,6,7,7,7,7,Strongly agree,7,7,1,1,1,35-44,Woman,Yes,5,LL,0,0,Low,Low,1.25,4.25,7,7,1,0.8180894308943092
11/09/2026 13:04,11/09/2026 13:08,IP Address,100,223,TRUE,11/09/2026 13:08,R_1NeOBzyjBWepik0,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,Please confirm you have read the post before continuing.,NA,NA,5,5,4,4,3,3,3,3,7,7,7,7,Strongly agree,7,7,4,3,2,45 or above,Woman,Not sure / Cannot remember,7,HL,1,0,High,Low,4.5,3,7,7,3,0.8180894308943092
11/09/2026 20:12,11/09/2026 20:15,IP Address,100,210,TRUE,11/09/2026 20:15,R_90oMk6TVBjkjvCW,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,Please confirm you have read the post before continuing.,NA,NA,NA,5,6,2,5,3,2,2,4,7,7,6,7,Strongly agree,7,7,5,2,3,18-24,Man,No,3,HH,1,1,High,High,4.5,2.75,6.75,7,3.3333333333333335,0.5680894308943092
11/09/2026 22:05,11/09/2026 22:08,IP Address,100,162,TRUE,11/09/2026 22:08,R_41ZsrKtbguxvUZO,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,Please confirm you have read the post before continuing.,NA,1,2,2,2,2,4,2,2,7,7,7,7,Strongly agree,1,4,3,2,2,35-44,Man,Not sure / Cannot remember,4,LH,0,1,Low,High,1.75,2.5,7,2.5,2.3333333333333335,0.8180894308943092
11/09/2026 23:33,11/09/2026 23:35,IP Address,100,141,TRUE,11/09/2026 23:35,R_9p5vh0tt1R42coS,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,Please confirm you have read the post before continuing.,NA,3,2,4,4,1,3,2,1,6,5,3,2,Strongly agree,2,3,4,4,5,25-34,Woman,Yes,3,LH,0,1,Low,High,3.25,1.75,4,2.5,4.333333333333333,-2.181910569105691
12/09/2026 01:04,12/09/2026 01:09,IP Address,100,308,TRUE,12/09/2026 01:09,R_6zqVuRg39EP0YYV,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,Please confirm you have read the post before continuing.,NA,NA,NA,2,5,4,5,2,2,4,2,6,7,6,7,Strongly agree,6,6,4,5,5,45 or above,Man,Not sure / Cannot remember,1,HH,1,1,High,High,4,2.5,6.5,6,4.666666666666667,0.3180894308943092
12/09/2026 02:34,12/09/2026 02:38,IP Address,100,236,TRUE,12/09/2026 02:38,R_4ffNM0VYbeSmUtb,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,NA,Please confirm you have read the post before continuing.,4,3,3,2,2,4,4,3,6,6,6,6,Strongly agree,6,5,3,1,1,18-24,Prefer not to say,No,5,LL,0,0,Low,Low,3,3.25,6,5.5,1.6666666666666667,-0.1819105691056908
12/09/2026 02:58,12/09/2026 03:00,IP Address,100,142,TRUE,12/09/2026 03:00,R_92liA7wFThdkhB4,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,Please confirm you have read the post before continuing.,NA,NA,5,5,4,4,3,3,4,4,6,5,4,6,Strongly agree,3,5,4,4,4,25-34,Woman,Not sure / Cannot remember,5,HL,1,0,High,Low,4.5,3.5,5.25,4,4,-0.9319105691056908
12/09/2026 05:02,12/09/2026 05:05,IP Address,100,176,TRUE,12/09/2026 05:05,R_2TTvsMyw04WJfQl,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,NA,Please confirm you have read the post before continuing.,6,6,4,4,4,2,2,2,7,7,7,7,Strongly agree,2,1,3,2,2,45 or above,Man,Yes,4,LL,0,0,Low,Low,5,2.5,7,1.5,2.3333333333333335,0.8180894308943092
12/09/2026 05:55,12/09/2026 05:57,IP Address,100,121,TRUE,12/09/2026 05:57,R_40dnH1IqFHB8JB7,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,Please confirm you have read the post before continuing.,NA,NA,NA,5,5,5,6,3,2,6,5,5,5,4,5,Strongly agree,7,5,3,3,5,18-24,Man,Yes,4,HH,1,1,High,High,5.25,4,4.75,6,3.6666666666666665,-1.4319105691056908
12/09/2026 06:27,12/09/2026 06:29,IP Address,100,141,TRUE,12/09/2026 06:29,R_4j2l0qxKI3IKNwa,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Several times a week,Yes,NA,Please confirm you have read the post before continuing.,NA,NA,1,1,1,1,2,1,1,1,7,7,7,7,Strongly agree,7,7,1,1,1,Prefer not to say,Prefer not to say,No,7,HL,1,0,High,Low,1,1.25,7,7,1,0.8180894308943092
12/09/2026 06:15,12/09/2026 06:39,IP Address,100,1483,TRUE,12/09/2026 06:39,R_43ZRZhGWV5Fbibv,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,NA,Please confirm you have read the post before continuing.,5,2,5,4,3,2,2,2,7,7,7,7,Strongly agree,1,1,1,3,5,25-34,Woman,Not sure / Cannot remember,6,LL,0,0,Low,Low,4,2.25,7,1,3,0.8180894308943092
12/09/2026 08:19,12/09/2026 08:21,IP Address,100,161,TRUE,12/09/2026 08:21,R_9k5P0vRCcgLNIAG,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,Please confirm you have read the post before continuing.,NA,NA,NA,5,6,7,7,4,5,2,2,6,7,6,7,Strongly agree,2,3,6,5,5,18-24,Prefer not to say,Yes,3,HH,1,1,High,High,6.25,3.25,6.5,2.5,5.333333333333333,0.3180894308943092
12/09/2026 10:25,12/09/2026 10:26,IP Address,100,87,TRUE,12/09/2026 10:26,R_9re8g8DbVYXjAo0,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,Please confirm you have read the post before continuing.,NA,NA,2,4,6,5,2,3,4,5,2,5,4,4,Strongly agree,5,5,6,5,3,18-24,Man,No,2,HL,1,0,High,Low,4.25,3.5,3.75,5,4.666666666666667,-2.431910569105691
12/09/2026 11:06,12/09/2026 11:09,IP Address,100,224,TRUE,12/09/2026 11:09,R_9NX52gc2c59xnbk,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,Please confirm you have read the post before continuing.,NA,4,4,5,3,3,4,3,3,6,5,3,3,Strongly agree,6,5,3,4,3,Prefer not to say,Woman,Yes,2,LH,0,1,Low,High,4,3.25,4.25,5.5,3.3333333333333335,-1.9319105691056908
12/09/2026 12:56,12/09/2026 12:59,IP Address,100,172,TRUE,12/09/2026 12:59,R_7eJjQAedDl5gi3s,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,NA,Please confirm you have read the post before continuing.,2,2,4,2,4,3,2,2,6,6,6,6,Strongly agree,2,2,2,2,2,18-24,Woman,Yes,4,LL,0,0,Low,Low,2.5,2.75,6,2,2,-0.1819105691056908
12/09/2026 16:41,12/09/2026 17:05,IP Address,100,1465,TRUE,12/09/2026 17:05,R_1HiPwcKAfekPDbJ,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,Please confirm you have read the post before continuing.,NA,NA,NA,1,4,4,4,4,4,4,4,5,7,7,7,Strongly agree,4,5,5,2,6,25-34,Man,No,3,HH,1,1,High,High,3.25,4,6.5,4.5,4.333333333333333,0.3180894308943092
12/09/2026 17:17,12/09/2026 17:20,IP Address,100,157,TRUE,12/09/2026 17:20,R_5flSuW10I5mefDc,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,Please confirm you have read the post before continuing.,NA,NA,4,5,6,6,2,2,2,1,7,7,7,7,Strongly agree,7,7,1,1,3,18-24,Man,Not sure / Cannot remember,3,HL,1,0,High,Low,5.25,1.75,7,7,1.6666666666666667,0.8180894308943092
12/09/2026 17:23,12/09/2026 17:26,IP Address,100,167,TRUE,12/09/2026 17:26,R_8QRv06NTWKd8ZUh,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,Please confirm you have read the post before continuing.,NA,3,4,5,5,4,4,4,5,7,7,7,6,Strongly agree,7,7,4,2,2,18-24,Man,Yes,4,LH,0,1,Low,High,4.25,4.25,6.75,7,2.6666666666666665,0.5680894308943092
12/09/2026 17:26,12/09/2026 17:28,IP Address,100,152,TRUE,12/09/2026 17:28,R_679vPdJl11KfRuZ,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,NA,Please confirm you have read the post before continuing.,5,7,7,6,1,1,1,1,7,7,7,7,Strongly agree,7,7,5,1,1,45 or above,Woman,Yes,6,LL,0,0,Low,Low,6.25,1,7,7,2.3333333333333335,0.8180894308943092
12/09/2026 18:39,12/09/2026 18:46,IP Address,100,434,TRUE,12/09/2026 18:46,R_7TS6b5pwMT3d2Pz,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,Please confirm you have read the post before continuing.,NA,NA,NA,2,4,5,3,5,4,5,3,7,7,7,7,Strongly agree,6,7,3,2,3,18-24,Man,Yes,3,HH,1,1,High,High,3.5,4.25,7,6.5,2.6666666666666665,0.8180894308943092
13/09/2026 03:53,13/09/2026 03:57,IP Address,100,230,TRUE,13/09/2026 03:57,R_8r6N1JabHfanx6c,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,Please confirm you have read the post before continuing.,NA,6,6,4,4,3,3,4,4,6,6,6,6,Strongly agree,5,3,4,3,5,25-34,Woman,Yes,5,LH,0,1,Low,High,5,3.5,6,4,4,-0.1819105691056908
13/09/2026 05:00,13/09/2026 05:03,IP Address,100,202,TRUE,13/09/2026 05:03,R_9oiK1ERtmDvDyTm,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,Please confirm you have read the post before continuing.,NA,NA,5,3,3,4,2,4,4,4,6,6,6,6,Strongly agree,5,4,4,4,4,35-44,Man,Yes,3,HL,1,0,High,Low,3.75,3.5,6,4.5,4,-0.1819105691056908
13/09/2026 08:34,13/09/2026 08:38,IP Address,100,210,TRUE,13/09/2026 08:38,R_7SrdxPQdDkxu842,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,NA,Please confirm you have read the post before continuing.,2,3,4,5,4,6,6,5,5,7,7,6,Strongly agree,6,6,6,3,2,18-24,Man,No,3,LL,0,0,Low,Low,3.5,5.25,6.25,6,3.6666666666666665,0.06808943089430919
13/09/2026 12:23,13/09/2026 12:30,IP Address,100,417,TRUE,13/09/2026 12:30,R_2szxJQpgRLwsP7J,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,Please confirm you have read the post before continuing.,NA,NA,NA,2,3,2,5,1,2,2,2,6,6,6,6,Strongly agree,4,6,4,2,2,25-34,Man,Yes,1,HH,1,1,High,High,3,1.75,6,5,2.6666666666666665,-0.1819105691056908
13/09/2026 12:56,13/09/2026 13:02,IP Address,100,356,TRUE,13/09/2026 13:02,R_4wshyuP8ki5oMsh,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,Please confirm you have read the post before continuing.,NA,5,1,5,5,2,2,1,2,7,7,6,7,Strongly agree,3,4,5,2,3,18-24,Woman,Yes,4,LH,0,1,Low,High,4,1.75,6.75,3.5,3.3333333333333335,0.5680894308943092
13/09/2026 13:23,13/09/2026 13:26,IP Address,100,174,TRUE,13/09/2026 13:26,R_4fP6aVeaeMi6FDr,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,NA,Please confirm you have read the post before continuing.,2,1,2,2,1,1,2,2,6,7,6,7,Strongly agree,3,4,1,1,2,18-24,Woman,Yes,2,LL,0,0,Low,Low,1.75,1.5,6.5,3.5,1.3333333333333333,0.3180894308943092
13/09/2026 13:48,13/09/2026 13:52,IP Address,100,244,TRUE,13/09/2026 13:52,R_4XicKMjdzPOPflD,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,Please confirm you have read the post before continuing.,NA,NA,5,3,1,3,1,5,5,3,6,7,7,7,Strongly agree,5,3,2,4,5,18-24,Woman,Yes,6,HL,1,0,High,Low,3,3.5,6.75,4,3.6666666666666665,0.5680894308943092
13/09/2026 15:13,13/09/2026 15:15,IP Address,100,104,TRUE,13/09/2026 15:15,R_4EXs1Re8N2Evvj9,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,Please confirm you have read the post before continuing.,NA,NA,NA,2,2,6,5,5,5,5,5,7,6,6,6,Strongly agree,6,6,6,6,6,18-24,Woman,Yes,6,HH,1,1,High,High,3.75,5,6.25,6,6,0.06808943089430919
13/09/2026 19:32,13/09/2026 19:35,IP Address,100,151,TRUE,13/09/2026 19:35,R_9qPUAEn0eSsgznC,NA,NA,NA,NA,anonymous,ZH-S,FL_EOS_ID,NA,I agree,Yes,Yes,Once a week,Yes,NA,NA,NA,Please confirm you have read the post before continuing.,3,3,3,3,3,2,3,2,3,3,4,2,Strongly agree,3,3,3,3,3,35-44,Woman,No,1,LL,0,0,Low,Low,3,2.5,3,3,3,-3.181910569105691
13/09/2026 20:45,13/09/2026 20:50,IP Address,100,322,TRUE,13/09/2026 20:50,R_9v6by9X1JBJTEi0,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,Please confirm you have read the post before continuing.,NA,NA,NA,2,4,2,2,1,2,3,3,7,7,7,7,Strongly agree,6,6,7,7,3,35-44,Man,No,2,HH,1,1,High,High,2.5,2.25,7,6,5.666666666666667,0.8180894308943092
13/09/2026 20:57,13/09/2026 21:02,IP Address,100,272,TRUE,13/09/2026 21:02,R_8y9QLcPHxdln9al,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,Please confirm you have read the post before continuing.,NA,4,5,4,4,3,3,3,3,7,7,7,7,Strongly agree,7,3,3,3,1,Prefer not to say,Prefer not to say,Yes,4,LH,0,1,Low,High,4.25,3,7,5,2.3333333333333335,0.8180894308943092
14/09/2026 00:55,14/09/2026 00:59,IP Address,100,219,TRUE,14/09/2026 00:59,R_9PXUYjvKWuYHWJt,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,Please confirm you have read the post before continuing.,NA,NA,2,2,4,2,5,6,3,5,7,7,7,7,Strongly agree,7,7,3,3,2,18-24,Woman,Yes,6,HL,1,0,High,Low,2.5,4.75,7,7,2.6666666666666665,0.8180894308943092
14/09/2026 03:06,14/09/2026 03:12,IP Address,100,369,TRUE,14/09/2026 03:12,R_8n2A4uXEImZ7d2U,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,Please confirm you have read the post before continuing.,NA,NA,5,6,3,4,5,4,3,2,7,7,7,7,Strongly agree,7,7,6,2,7,18-24,Woman,No,5,HL,1,0,High,Low,4.5,3.5,7,7,5,0.8180894308943092
14/09/2026 04:26,14/09/2026 04:28,IP Address,100,133,TRUE,14/09/2026 04:28,R_9CYncNmNaGknf4B,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,Please confirm you have read the post before continuing.,NA,6,6,5,5,6,6,5,5,7,7,7,7,Strongly agree,6,6,6,6,6,25-34,Woman,Yes,5,LH,0,1,Low,High,5.5,5.5,7,6,6,0.8180894308943092
14/09/2026 05:20,14/09/2026 05:25,IP Address,100,278,TRUE,14/09/2026 05:25,R_4YburV2VpFbrpaS,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,NA,Please confirm you have read the post before continuing.,3,5,3,4,4,5,6,6,7,7,7,7,Strongly agree,7,7,7,7,7,18-24,Woman,Yes,7,LL,0,0,Low,Low,3.75,5.25,7,7,7,0.8180894308943092
14/09/2026 06:20,14/09/2026 06:29,IP Address,100,484,TRUE,14/09/2026 06:29,R_216ZB7X25Ai6vra,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,Please confirm you have read the post before continuing.,NA,NA,4,4,4,4,3,4,4,3,7,7,7,7,Strongly agree,7,7,2,2,2,18-24,Man,Not sure / Cannot remember,1,HL,1,0,High,Low,4,3.5,7,7,2,0.8180894308943092
14/09/2026 09:00,14/09/2026 09:04,IP Address,100,261,TRUE,14/09/2026 09:04,R_8hAML5qGXrNZZnS,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,NA,Please confirm you have read the post before continuing.,4,4,2,1,5,5,5,2,7,7,7,7,Strongly agree,7,7,1,1,1,25-34,Woman,Yes,7,LL,0,0,Low,Low,2.75,4.25,7,7,1,0.8180894308943092
14/09/2026 09:04,14/09/2026 09:06,IP Address,100,116,TRUE,14/09/2026 09:06,R_6uOLrPGnnLfoscq,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,Please confirm you have read the post before continuing.,NA,6,6,6,6,4,4,4,4,6,6,6,6,Strongly agree,4,6,6,6,6,35-44,Woman,Yes,4,LH,0,1,Low,High,6,4,6,5,6,-0.1819105691056908
14/09/2026 10:20,14/09/2026 10:24,IP Address,100,227,TRUE,14/09/2026 10:24,R_8UY18OOrGf9zf7r,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,Please confirm you have read the post before continuing.,NA,NA,NA,6,5,5,6,4,5,5,3,7,7,7,7,Strongly agree,6,5,5,5,6,18-24,Woman,Yes,5,HH,1,1,High,High,5.5,4.25,7,5.5,5.333333333333333,0.8180894308943092
14/09/2026 10:34,14/09/2026 10:39,IP Address,100,303,TRUE,14/09/2026 10:39,R_5QwEwlCWUTHfZdL,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,Please confirm you have read the post before continuing.,NA,5,4,4,4,2,2,2,2,6,6,6,6,Strongly agree,6,5,4,2,5,25-34,Woman,Yes,4,LH,0,1,Low,High,4.25,2,6,5.5,3.6666666666666665,-0.1819105691056908
14/09/2026 10:44,14/09/2026 10:47,IP Address,100,217,TRUE,14/09/2026 10:47,R_9WxAZPBe5plBtwB,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,Please confirm you have read the post before continuing.,NA,NA,5,6,5,4,1,2,2,2,7,7,7,7,Strongly agree,7,7,1,3,1,18-24,Man,No,3,HL,1,0,High,Low,5,1.75,7,7,1.6666666666666667,0.8180894308943092
14/09/2026 09:45,14/09/2026 10:53,IP Address,100,4087,TRUE,14/09/2026 10:53,R_1PbEdGG45fT2UHW,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,NA,Please confirm you have read the post before continuing.,6,6,6,6,4,5,6,6,7,7,7,7,Strongly agree,1,3,2,5,5,35-44,Man,No,2,LL,0,0,Low,Low,6,5.25,7,2,4,0.8180894308943092
14/09/2026 11:00,14/09/2026 11:05,IP Address,100,320,TRUE,14/09/2026 11:05,R_2kMmxnRSov07ojw,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,Please confirm you have read the post before continuing.,NA,NA,4,4,5,5,4,4,5,5,7,7,6,7,Strongly agree,7,7,5,3,5,18-24,Man,Yes,5,HL,1,0,High,Low,4.5,4.5,6.75,7,4.333333333333333,0.5680894308943092
14/09/2026 12:25,14/09/2026 12:29,IP Address,100,246,TRUE,14/09/2026 12:29,R_2oM97IbUtpUjNdx,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,NA,Please confirm you have read the post before continuing.,2,6,3,4,2,2,2,2,6,6,6,6,Strongly agree,6,6,2,2,2,25-34,Woman,Not sure / Cannot remember,5,LL,0,0,Low,Low,3.75,2,6,6,2,-0.1819105691056908
14/09/2026 22:40,14/09/2026 22:44,IP Address,100,250,TRUE,14/09/2026 22:44,R_9huLSulQG985Xpe,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,Please confirm you have read the post before continuing.,NA,4,4,5,4,3,5,4,3,7,6,6,6,Strongly agree,5,6,5,4,6,18-24,Woman,No,5,LH,0,1,Low,High,4.25,3.75,6.25,5.5,5,0.06808943089430919
15/09/2026 00:37,15/09/2026 00:39,IP Address,100,158,TRUE,15/09/2026 00:39,R_6PLXsmzMSTPl1cn,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Several times a week,Yes,NA,NA,Please confirm you have read the post before continuing.,NA,5,5,5,5,3,3,4,2,7,7,7,7,Strongly agree,3,3,5,2,3,18-24,Man,Yes,2,LH,0,1,Low,High,5,3,7,3,3.3333333333333335,0.8180894308943092
15/09/2026 01:10,15/09/2026 01:15,IP Address,100,303,TRUE,15/09/2026 01:15,R_2ez82YQ39qtzyrY,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,Please confirm you have read the post before continuing.,NA,NA,NA,4,4,4,4,4,4,4,4,6,7,7,6,Strongly agree,6,4,4,4,4,25-34,Man,Not sure / Cannot remember,2,HH,1,1,High,High,4,4,6.5,5,4,0.3180894308943092
15/09/2026 02:54,15/09/2026 02:56,IP Address,100,131,TRUE,15/09/2026 02:56,R_54cSKjsKOGaaGur,NA,NA,NA,NA,anonymous,ZH-S,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,NA,Please confirm you have read the post before continuing.,3,2,2,2,3,5,2,2,7,7,5,5,Strongly agree,5,5,2,1,1,25-34,Man,Yes,2,LL,0,0,Low,Low,2.25,3,6,5,1.3333333333333333,-0.1819105691056908
